64,토르: 다크 월드,3040115,112,12세 관람가,57.661,2013-10-29,6.7,크리스 헴스워스, 나탈리 포트만, 톰 히들스턴,"어벤져스의 뉴욕 사건 후, 다시 신들의 고향인 아스가르드 왕국으로 돌아간 토르(크리스 헴스워스)와 로키(톰 히들스턴). 지구를 위협한 로키는 지하 감옥에 갇히고, 토르는 아버지 오딘(안소니 홉킨스)과 함께 우주의 질서를 재정립하기 위해 나선다. 1년 후, 지구에 혼자 남은 제인(나탈리 포트만)은 우연히 태초부터 존재해왔던 어둠의 종족 다크 엘프의 무기 에테르를 얻게 된다. 이 사실을 안 다크엘프의 리더 말레키스는 에테르를 되찾기 위해 제인과 아스가르드를",['https://movie-phinf.pstatic.net/20130930_95/1380517012698Dpvj5_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20130930_95/1380517012698Dpvj5_JPEG/movie_image.jpg'],58
65,터미네이터 제니시스,3240378,125,15세 관람가,31.064,2015-06-23,5.9,아놀드 슈왈제네거, 제이슨 클락, 에밀리아 클라크,"인간 저항군의 리더 존 코너(제이슨 클라크)의 탄생을 막기 위해 스카이넷은 터미네이터를 과거로 보내고, 이를 저지하기 위해 부하 카일 리스(제이 코트니)가 뒤를 따른다. 젊은 사라 코너(에밀리아 클라크)와 그녀를 보호하고 있던 T-800(아놀드 슈워제네거)은 로봇과의 전쟁을 준비하며 이미 그들을 기다리고 있었다. 시간의 균열로 존 코너 역시 과거로 오지만 그는 나노 터미네이터 T-3000으로 변해있었던 것. 이제 인류는 인간도 기계도 아닌 그 이상의 초",['https://movie-phinf.pstatic.net/20150626_201/143528031886356KMN_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20150626_201/143528031886356KMN_JPEG/movie_image.jpg'],58
66,세기의 매치,20444,115,12세 관람가,32.245,2015-09-16,6.7,토비 맥과이어, 리브 슈라이버, 피터 사스가드,"6세, 체스 입문  13세, 미국 체스계 제패  15세, 최연소 그랜드 마스터 타이틀 획득  체스 천재 ‘바비 피셔’의 목표는 오직 단 하나 국제무대에서 우승해 세계 정상에 등극하는 것!  이제 챔피언 자리까지 남은 사람은 단 한 명  무패 신화 체스 황제 ‘보리스 스파스키’를 넘어야만 한다!  드디어 전 세계의 시선이 집중된 역사적인 경기가 열리는 날, 마치 제 3차 세계대전을 방불케 하는 긴장감이 도는 무대 위 ‘바비 피셔’의 모습이 보이지 않는데…",['https://movie-phinf.pstatic.net/20160104_32/1451887009479l9pvF_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20160104_32/1451887009479l9pvF_JPEG/movie_image.jpg'],59
67,후드,284593,116,12세 관람가,57.217,2018-11-20,5.7,태런 에저튼, 제이미 폭스, 벤 멘델슨,돈과 권력을 앞세운 권력층으로 인해 모두가 힘들어진 시기.  전쟁에서 죽은 줄 알았던 귀족 가문의 스무살 청년 ‘로빈’이 나타난 뒤 부자들의 돈만 훔친다는 후드를 쓴 남자에 대한 소문이 들려온다. 정체를 알 수 없는 그에게 막대한 현상금이 걸리지만 번번이 잡는데 실패하고 신출귀몰한 후드의 활약에 사람들도 점차 동요하기 시작하는데…,['https://movie-phinf.pstatic.net/20181031_91/1540952362335FhIxg_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20181031_91/1540952362335FhIxg_JPEG/movie_image.jpg'],60
68,2046,123062,128,청소년 관람불가,32.137,2004-05-20,7.2,장쯔이, 장첸, 기무라 타쿠야,"2046, 사람들은 잃어버린 기억을 찾아 헤맨다…  첫 번째 사랑 이야기 ?  지독히 사랑했기에 다시는 사랑할 수 없는 남자와 절망적인 사랑의 열병에 빠져버린 여자  기자이자 작가인 초우(양조위)는 수리첸(장만옥)과의 기억을 되살리게 만드는 호텔 2046호에 머물려고 하지만, 그 방에선 묘령의 여인(유가령)이 스스로 목숨을 끊는 일이 발생해 할 수 없이 옆방인 2047호에 투숙하게 된다. 며칠 후, 2046호에 고급콜걸인 바이 링(장쯔이)이 투숙해 초우",['https://movie-phinf.pstatic.net/20111222_55/1324545524342fHFn1_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20111222_55/1324545524342fHFn1_JPEG/movie_image.jpg'],61
69,더 페이버릿: 여왕의 여자,164366,119,15세 관람가,41.917,2018-11-23,7.7,올리비아 콜맨, 엠마 스톤, 레이첼 와이즈,절대 권력을 지닌 히스테릭한 영국의 여왕 ‘앤’(올리비아 콜맨). ?여왕의 오랜 친구이자 권력의 실세 ‘사라 제닝스’(레이첼 와이즈)와 ?신분 상승을 노리는 몰락한 귀족 가문 출신의 욕망 하녀 ?‘애비게일 힐’(엠마 스톤)은 여왕의 총애를 받기 위해 ?수단과 방법을 가리지 않고 발버둥치기 시작하는데…?,['https://movie-phinf.pstatic.net/20190214_257/1550130475283pkbtF_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20190214_257/1550130475283pkbtF_JPEG/movie_image.jpg'],62
70,메이즈 러너: 데스 큐어,2299751,143,12세 관람가,34.239,2014-09-10,7.1,딜런 오브라이언, 토마스 생스터, 카야 스코델라리오,"삭제된 기억, 거대한 미로로 둘러싸인 낯선 공간  모든 기억이 삭제된 채 의문의 장소로 보내진 ‘토마스’(딜런 오브라이언).  ‘토마스’는 미로에 갇힌 그곳에서 자신과 같은 상황의 사람들을 만난다.  그들은 매일 밤 살아 움직이는 미로에서 정체를 알 수 없는 죽음의 존재와 대립하며,  지옥으로부터 빠져나갈 탈출구인 지도를 완성해 나간다.  그러던 어느 날, 미로의 문이 열리고 그들은 마지막 선택의 기로에 놓이게 되는데…",['https://movie-phinf.pstatic.net/20180109_2/1515462206998c2SSi_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20180109_2/1515462206998c2SSi_JPEG/movie_image.jpg'],63
71,극장판 도라에몽: 진구의 보물섬,183220,108,전체 관람가,159.591,2018-03-03,5.6,윤아영, 김정아, 조현정,보물을 찾기로 결심한 진구는 도라에몽의 ‘보물찾기 지도’로 수수께끼 섬을 발견한다.  ‘노진구올라호’를 타고 보물섬으로 향하던 도라에몽과 친구들은 해적에게 습격 당하고 이슬이까지 납치되고 마는데…  우연히 바다에서 표류하던 소년 플록과 앵무새 퀴즈를 만나 보물섬의 비밀에 대해 알게 된다! 과연 캡틴도라와 친구들은 수수께끼 섬에 잠든 환상의 보물을 찾을 수 있을까?,['https://movie-phinf.pstatic.net/20180801_60/1533089003342RpL4m_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20180801_60/1533089003342RpL4m_JPEG/movie_image.jpg'],64
72,단지 세상의 끝,31604,99,15세 관람가,32.627,2016-08-26,7.3,나탈리 베이, 뱅상 카셀, 마리옹 꼬띠아르,"시한부 선고를 받은 유명 작가 루이(가스파르 울리엘)는 자신의 죽음을 알리기 위해 고향을 떠난 지 12년 만에 집을 찾는다. 아들을 위해 정성껏 요리를 준비한 어머니(나탈리 베이), 오빠에 대한 환상과 기대로 예쁘게 치장한 여동생 쉬잔(레아 세이두), 못마땅한 표정으로 동생을 맞이하는 형 앙투안(뱅상 카셀), 그리고 처음으로 루이와 인사를 나누는 형수 카트린(마리옹 꼬띠아르)까지. 시끌벅적하고 감격적인 재회도 잠시, 가족들은 루이의 고백이 시작되기도 전",['https://movie-phinf.pstatic.net/20170111_259/1484099556953h6AAF_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20170111_259/1484099556953h6AAF_JPEG/movie_image.jpg'],65
73,저스���스 리그,1786388,120,12세 관람가,39.12,2017-11-15,6.2,벤 애플렉, 갤 가돗, 제이슨 모모아,"마더박스는 시간과 공간, 에너지, 중력을 통제하는 범우주적인 능력으로 행성의 파괴마저도 초래하는 물체로  이 강력한 힘을 통제하기 위해 고대부터 총 3개로 분리되어 보관되고 있던 것. 인류에 대한 믿음을 되찾고 슈퍼맨의 희생 정신에 마음이 움직인 브루스 웨인은  새로운 동료인 다이애나 프린스에게 도움을 청해 이 거대한 적에 맞서기로 한다. 배트맨과 원더 우먼은 새로이 등장한 위협에 맞서기 위해 아쿠아맨, 사이보그, 플래시를 찾아 신속히 팀을 꾸린다. 이",['https://movie-phinf.pstatic.net/20170925_296/150631600340898aUX_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20170925_296/150631600340898aUX_JPEG/movie_image.jpg'],66
74,파이브 피트,98528,116,15세 관람가,35.81,2019-03-15,8.2,헤일리 루 리차드슨, 콜 스프로즈,,"같은 병을 가진 사람끼리 6피트 이상 접근해서도, 접촉도 해선 안되는 CF(낭포성 섬유증)를 가진 ‘스텔라’와 ‘윌’. 첫눈에 반한 두 사람은 서로를 위해 안전거리를 유지하려고 하지만 그럴수록 더욱 빠져든다. 손을 잡을 수도 키스를 할 수도 없는 그들은 병 때문에 지켜야 했던 6피트에서 1피트 더 가까워지는 걸 선택하고 처음으로 용기를 내 병원 밖 데이트를 결심한다. 그러나 갑자기 숨을 쉬지 못하는 ‘스텔라’. ‘윌’은 그녀를 살리기 위해 안전거리를 어",['https://movie-phinf.pstatic.net/20190405_72/155444000594589QMA_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20190405_72/155444000594589QMA_JPEG/movie_image.jpg'],67
75,워터호스,105918,111,전체 관람가,32.469,2007-12-25,6.4,알렉스 에텔, 에밀리 왓슨,,"2차세계대전 시기 스코틀랜드.. 호기심 많은 소년 앵거스는 네스 호 주변에서 신비로운 알을 발견한다. 무언가에 이끌리듯 그 신비의 알을 집으로 가져오게된 앵거스. 밤사이 알이 부화하여 전설속의 괴물이 태어나고 앵거스는 ""크루소""라고 이름을 지어부르며 몰래 키우기 시작한다. 앵거스와 크루소는 둘도 없는 친구가 되어가지만 놀라운 속도로 성장하는 크루소를 더이상 집에서 키울수 없게 된다. 앵거스는 어쩔수 없이 크루소를 네스 호로 보내고 사람들로부터 크루소를 ",['https://movie-phinf.pstatic.net/20111222_97/1324524289039DoQPg_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20111222_97/1324524289039DoQPg_JPEG/movie_image.jpg'],68
76,가디언즈 오브 갤럭시 VOL. 2,2736060,136,12세 관람가,83.75,2017-04-19,7.7,크리스 프랫, 조 샐다나, 데이브 바티스타,타노스에 맞서 은하계를 구하고 최고의 해결사로 등극한 스타로드 일행. 하지만 소버린 행성의 여사제 아이샤(엘리자베스 데비키)를 돕던 중 옛버릇을 고치지 못하고 행성의 배터리를 훔쳤다가 소버린 종족에 쫓기는 신세가 된다. 그 과정에서 피터의 아버지 에고(커트 러셀)가 그들을 돕는다. 아픈 엄마와 어린 자신을 버리고 떠난 아버지에 대한 원망이 컸던 피터는 에고의 행성에서 아버지의 능력을 확인하곤 그 힘에 이끌린다. 하지만 가모라는 에고의 행성에서 이상한 기,['https://movie-phinf.pstatic.net/20170329_6/1490752948552vH5G8_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20170329_6/1490752948552vH5G8_JPEG/movie_image.jpg'],69
77,가디언즈 오브 갤럭시 VOL. 2,2736060,136,12세 관람가,78.022,2014-07-30,7.9,크리스 프랫, 조 샐다나, 데이브 바티스타,"자칭 전설의 무법자 스타로드, 그러나 현실은 우주를 떠도는 그저그런 좀도둑에 불과한 피터 퀼(크리스 프랫)은 무엇인지도 모른 채 오브를 훔쳤다가 생고생의 길로 접어든다. 값나가는 유물인 줄 알았던 오브가 실은 어마어마한 힘을 지닌 인피니티 스톤이었던 것. 뜻하지 않게 갤럭시의 절대악 타노스와 로난의 타겟이 된 그는 감옥에서 만난 암살자 가모라(조 샐다나), 거구의 파이터 드랙스(데이브 바티스타), 현상금 사냥꾼 로켓(브래들리 쿠퍼)과 그루트(빈 디젤) ",['https://movie-phinf.pstatic.net/20170329_6/1490752948552vH5G8_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20170329_6/1490752948552vH5G8_JPEG/movie_image.jpg'],69
78,로건,2169109,137,청소년 관람불가,84.552,2017-02-28,7.8,휴 잭맨,,,"2029년 알 수 없는 이유로 돌연변이들이 태어나지 않는 미래, 더이상 엑스맨은 없다. 갈수록 재생력이 약해져 늙고 수척해진 로건(휴 잭맨)은 멕시코 국경지대 은신처에 찰스 교수(패트릭 스튜어트)를 보호 중이다. 뇌에 심각한 손상을 입은 찰스 교수는 과거를 제대로 기억하지 못하는 데다 간헐적으로 주변을 위협하는 발작까지 일으킨다. 찰스 교수와 함께 떠날 배를 사기 위해 리무진 기사로 일하며 돈을 모으는 로건. 어느 날 낯선 여인이 찾아와 돌연변이 소녀 ",['https://movie-phinf.pstatic.net/20170511_70/1494464362009nw0gc_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20170511_70/1494464362009nw0gc_JPEG/movie_image.jpg'],70
79,아쿠아맨,5038143,143,12세 관람가,76.997,2018-12-07,6.8,제이슨 모모아, 앰버 허드, 니콜 키드먼,"정략결혼을 피해 해저 왕국 아틀란티스에서 도망쳐 육지로 오게 된 아틀라나(니콜 키드먼)는 등대지기 톰(테무에라 모리슨)과 사랑에 빠진다. 아틀란티스의 세력으로부터 남편과 아들 아서(제이슨 모모아)을 지키기 위해서 아틀라나는 바다로 돌아가고, 육지에 남은 아서는 어릴 때부터 자신의 초능력을 인지해 인간세계의 해적을 물리치는 등 나름의 활약을 펼친다. 한편 아서의 이부형제 옴(패트릭 윌슨)은 육지를 정복하기 위한 작전을 세운다. 옴의 약혼자이자 네레우스 왕",['https://movie-phinf.pstatic.net/20181210_126/1544403103928nczJs_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20181210_126/1544403103928nczJs_JPEG/movie_image.jpg'],71
80,아바타,13486963,162,12세 관람가,36.211,2009-12-10,7.4,샘 워싱턴, 조 샐다나, 시고니 위버,"가까운 미래, 지구는 에너지 고갈 문제를 해결하기 위해 머나먼 행성 판도라에서 대체 자원을 채굴하기 시작한다. 하지만 판도라의 독성을 지닌 대기로 인해 자원 획득에 어려움을 겪게 된 인류는 판도라의 토착민 나비(Na’vi)의 외형에 인간의 의식을 주입, 원격 조종이 가능한 새로운 생명체를 탄생시키는 프로그램을 개발한다. 한편 하반신이 마비된 전직 해병대원 제이크 설리(샘 워딩튼)는 아바타 프로그램에 참가할 것을 제안받는다. 그 곳에서 자신의 아바타를 통",['https://movie-phinf.pstatic.net/20180518_218/1526609377997LxLgL_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20180518_218/1526609377997LxLgL_JPEG/movie_image.jpg'],72
81,트루스 오어 데어,310962,100,15세 관람가,41.987,2018-04-12,6,루시 헤일, 타일러 포시, 바이올렛 빈,"선택해 TRUTH OR DARE  무엇을 선택하든 공포는 시작될 거야!  친구들과 멕시코로 여행을 간 '올리비아'가 '카터'라는 남자를 만나 멕시코의 한 폐수도원에서 '트루스 오어 데어' 게임을 한 이후로, 친구들이 단체사진 순서로 '트루스 오어 데어' 게임을 강제로 하게 된다. 친구들의 죽음으로 이것이 소설이 아니라 현실인 것을 알게 된 나머지 친구들은 이 게임의 시초를 알아내기 시작하지만, 교활한 게임은 친구들을 거의 가지고 놀다시피 하며 게임을 진",['https://movie-phinf.pstatic.net/20180503_37/1525332298689zgK17_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20180503_37/1525332298689zgK17_JPEG/movie_image.jpg'],73
82,캡틴 아메리카: 윈터 솔져,3963964,136,15세 관람가,47.096,2014-03-20,7.7,크리스 에반스, 스칼렛 요한슨, 사무엘 L. 잭슨,스티브 로저스(크리스 에반스)는 외계의 뉴욕 침공 사건이 있은 뒤 워싱턴에서 쉴드 요원으로 살아가고 있다. 납치된 쉴드의 함선을 구출하는 작전을 펼치던 중 스티브는 닉 퓨리 국장(새뮤얼 L. 잭슨)과 블랙 위도우(스칼렛 요한슨)가 쉴드의 정보를 무단으로 수집하고 있다는 것을 알게 된다. 그리고 얼마 뒤 닉 퓨리는 윈터 솔져(세바스천 스탠)의 공격으로 눈을 감는다. 블랙 위도우와 함께 닉 퓨리가 남긴 USB를 분석하며 진실을 추적하던 스티브는 적이 쉴드 ,['https://movie-phinf.pstatic.net/20140320_56/1395301906218FkBsV_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20140320_56/1395301906218FkBsV_JPEG/movie_image.jpg'],74
83,퍼스트 어벤져,514579,123,12세 관람가,69.509,2011-07-22,6.9,크리스 에반스, 토미 리 존스, 휴고 위빙,"진주만 공습을 겪은 미국은 선전포고를 하고 제2차 세계대전에 발을 들인다. 스티브 로저스(크리스 에반스)는 왜소하고 마른 체격으로 인해 입대마저 번번히 거부당하지만, 포기를 모르는 근성과 강한 희생 정신을 인정받아 최고의 전사를 양성하는 슈퍼 솔져 프로젝트에 스카우트된다. 비밀리에 진행된 실험을 통해 가장 완벽한 육체와 인간의 한계를 초월한 신체 능력을 얻게 된 스티브는 모두에게 캡틴으로 불리며 영웅으로 새롭게 태어난다. 하지만 거대한 히드라 조직을 앞",['https://movie-phinf.pstatic.net/20111223_44/1324635585945KDOJ5_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20111223_44/1324635585945KDOJ5_JPEG/movie_image.jpg'],75
84,왕이 될 아이,29236,120,전체 관람가,52.617,2019-01-16,6.1,루이스 서키스, 레베카 퍼거슨, 패트릭 스튜어트,"바위에 꽂힌 미스터리한 검을 발견한 ‘알렉스’(루이스 서키스). 득템의 기쁨도 잠시, 다크포스 풍기는 마법 존재들의 공격에서 가까스로 위기를 모면한다. 마법사 ‘멀린’(패트릭 스튜어트)은 ‘알렉스’가 미래를 구할 왕이 될 아이라 말하고, 레알 베프와 무늬만 친구였던 아이들을 모아 최악의 마녀 ‘모가나’(레베카 퍼거슨)와 싸워야 한다. 최 연 소 초딩 히어로의 탄생? 절대악에 맞서 세상을 구하라!",['https://movie-phinf.pstatic.net/20190111_144/1547171404525buiqs_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20190111_144/1547171404525buiqs_JPEG/movie_image.jpg'],76
85,빌리 진 킹: 세기의 대결,20138,121,15세 관람가,31.834,2017-09-05,6.9,엠마 스톤, 스티브 카렐,,"“여자가 코트에 없으면 공은 누가 줍죠?”  변화의 바람이 거세던 1973년, 여자 테니스 랭킹 1위, 전 국민이 사랑하는 세기의 챔피언 ‘빌리’(엠마 스톤)는 남자 선수들과 같은 성과에도 그에 비해 터무니없이 적은 상금에 대한 보이콧으로 직접 세계여자테니스협회를 설립한다. 남성 중심 스포츠 업계의 냉대 속에서도 ‘빌리’와 동료들은 직접 발로 뛰며 협찬사를 모집, 자신들만의 대회를 개최하며 화제를 모은다.  세계를 뒤흔든 빅매치, 세상을 바꾼 도전  한",['https://movie-phinf.pstatic.net/20171024_259/1508822678547Cc0PV_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20171024_259/1508822678547Cc0PV_JPEG/movie_image.jpg'],77
86,어스,1474908,116,15세 관람가,62.397,2019-03-14,7.2,루피타 뇽, 윈스턴 듀크, 엘리자베스 모스,"애들레이드와 게이브 윌슨(루피타 뇽오와 윈스턴 듀크)은 아이들을 데리고 캘리포니아 북부에 있는 아들레이드의 오래된 해변가로 여름 휴가를 떠난다. 다음날 합류 한 타일러 가족(엘리자베스 모스와 팀 하이데커)과 함께 해변에서 하루를 보내지만, 애들레이드는 과거에 겪은 트라우마 증상이 심해지며 나쁜 일이 일어날 것이라는 공포에 시달린다. 밤이 되고 윌슨은 차도에 조용히 서있는 네명의 손을 맞잡은 뭔가를 보게 되는데...",['https://movie-phinf.pstatic.net/20190329_232/1553849027701K0DBy_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20190329_232/1553849027701K0DBy_JPEG/movie_image.jpg'],78
87,47 미터,590045,89,15세 관람가,38.647,2017-05-25,5.6,맨디 무어, 클레어 홀트,,"멕시코의 태평양 연안에서 특별한 휴가를 맞은 ‘리사’와 ‘케이트’. 잊을 수 없는 추억을 만들기 위해 익스트림 스포츠인 상어 체험(샤크 케이지)에 도전한다. 하지만 즐거움도 잠시, 자매가 올라 탄 케이지는 알 수 없는 사고로 순식간에 심해 47미터까지 추락하고 만다. 무시무시한 식인 상어 무리에 둘러싸인 '샤크 케이지' 속에서 산소 탱크로 버틸 수 있는 시간은 단 20분!",['https://movie-phinf.pstatic.net/20170710_236/1499649120659mlzY0_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20170710_236/1499649120659mlzY0_JPEG/movie_image.jpg'],79
88,메가로돈,527962,113,12세 관람가,35.173,2018-08-09,5.9,제이슨 스타뎀, 레인 윌슨,,"모든 것을 먹어 치운다! 국제 해저 관측 프로그램으로 일환으로 심해를 탐사 중인 해저 탐험대는 정체 모를 거대 생물에게 공격을 당한다. 긴급 투입된 심해 구조 전문가 조나스(제이슨 스타뎀)는 그것이 200만년 전 멸종된 것으로 알려진 ‘메가로돈’임을 주장한다. 아무도 믿으려 하지 않지만, 조나스는 역사상 가장 위대하고 가장 거대한 포식자와 두 번째로 마주하는 것인데…",['https://movie-phinf.pstatic.net/20180710_245/1531211626893q4iLG_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20180710_245/1531211626893q4iLG_JPEG/movie_image.jpg'],80
89,아이언맨,4300365,125,12세 관람가,63.19,2008-04-30,7.5,로버트 다우니 주니어, 테렌스 하워드, 제프 브리지스,"천재적인 두뇌와 재능으로 세계 최강의 무기업체를 이끄는 CEO이자, 타고난 매력으로 셀러브리티 못지않은 화려한 삶을 살아가던 억만장자 토니 스타크. 아프가니스탄에서 자신이 개발한 신무기 발표를 성공리에 마치고 돌아가던 그는 게릴라군의 갑작스런 공격에 의해 가슴에 치명적인 부상을 입고 게릴라군에게 납치된다. 가까스로 목숨을 건진 그에게 게릴라군은 자신들을 위한 강력한 무기를 개발하라며 그를 위협한다. 그러나 그는 게릴라군을 위한 무기 대신, 탈출을 위한 ",['https://movie-phinf.pstatic.net/20111222_37/1324501632182vbSoY_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20111222_37/1324501632182vbSoY_JPEG/movie_image.jpg'],81
90,아이언맨 2,4425235,125,12세 관람가,44.89,2010-04-28,6.8,로버트 다우니 주니어, 기네스 팰트로, 돈 치들,"세계 최강의 무기업체를 이끄는 CEO이자, 타고난 매력으로 화려한 삶을 살아가던 토니 스타크. 기자회견을 통해 자신이 아이언맨이라고 정체를 밝힌 이후, 정부로부터 아이언맨 수트를 국가에 귀속시키라는 압박을 받지만 이를 거부한다. 스타크 인더스트리의 운영권까지 수석 비서였던 페퍼 포츠에게 일임하고 히어로로서의 인기를 만끽하며 지내던 토니 스타크. 하지만 그 시각, 아이언맨의 수트 기술을 스타크 가문에 빼앗긴 후 쓸쓸히 돌아가신 아버지의 복수를 다짐해 온 ",['https://movie-phinf.pstatic.net/20111223_163/1324610044306xOc34_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20111223_163/1324610044306xOc34_JPEG/movie_image.jpg'],81
91,다크 플레이스,66127,113,청소년 관람불가,31.318,2015-03-31,5.9,샤를리즈 테론, 니콜라스 홀트, 클로이 모레츠,"라일의 추리 탐정 클럽, 킬 클럽에서 활동하고 있는 라일(니콜라스 홀트)은 25년 전 큰 아들 벤이 엄마와 어린 여동생 2명을 잔혹하게 살해한 사건에 의구심을 갖게 되고 유일한 생존자이자 증인, 막내 리비(샤를리즈 테론)를 찾게 된다. 리비의 기억 오빠 벤이 엄마와 언니들을 잔혹하게 살해한 사건의 유일한 목격자. 아직도 어린 시절의 충격에서 벗어나지 못한 리비에게 어느 날 라일이란 사람이 25년 전 사건에 미심쩍은 부분이 있다며 그녀를 찾아온다. 경제적",['https://movie-phinf.pstatic.net/20150707_126/1436246947798VhHJM_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20150707_126/1436246947798VhHJM_JPEG/movie_image.jpg'],82
92,존 윅 - 리로드,276428,122,청소년 관람불가,30.58,2017-02-08,7,키아누 리브스,,,"업계 최고의 레전드 킬러 ‘존 윅’. 은퇴 후 평화로운 삶을 꿈꾸던 그의 계획은  ‘국제 암살자 연합’을 탈취하려는 옛 동료의 계획과 함께 산산조각난다.  친구의 목숨을 구하기 위해 로마로 향하는 ‘존 윅’,  하지만 그곳에는 전세계의 암살자들이 그를 노리고 있는데…",['https://movie-phinf.pstatic.net/20170221_170/1487660350597Fn5yI_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20170221_170/1487660350597Fn5yI_JPEG/movie_image.jpg'],83
93,트랜스포터: 리퓰드,161245,86,15세 관람가,37.73,2015-09-03,5.4,에드 스크레인, 론 샤바놀,,"더욱 빠르고 강력해진 NEW 트랜스포터의 탄생!  의뢰인의 물건을 비밀스럽게 운반하는 트랜스포터, 프랭크 마틴. 이름을 알 수 없는 이로부터 의뢰를 받고 약속 장소에 나가게 되지만 그는 누군가의 음모에 이용당하게 된다. 아버지까지 납치 당하고, 프랭크는 어쩔 수 없이 러시아 인신매매 집단에 맞서 임무를 완수해야만 하는 상황에 놓이게 된다! 이에 프랭크는 트랜스포터의 모든 규칙을 깨고, 새로운 룰로 미션을 해결하려고 하는데…",['https://movie-phinf.pstatic.net/20151006_275/1444094347537ds24z_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20151006_275/1444094347537ds24z_JPEG/movie_image.jpg'],84
94,디트로이트,22841,143,15세 관람가,34.018,2017-07-28,7.3,존 보예가, 안소니 마키, 윌 폴터,"흑인과 백인 사이의 인종간 대립이 심화되던 1967년 디트로이트의 7월 더운 여름날 밤. 백인 경찰이 무허가 술집을 단속하면서 손님을 모조리 체포하는 일이 일어난다. 항의시위가 일어나고, 시위는 대규모 폭동으로 번진다. 디트로이트는 멈출 줄 모르는 시민들의 폭동과 약탈 범죄, 그리고 경찰의 무자비한 진압 속에서 이틀째 혼란을 겪고 있다. 1992년 LA 폭동 전까지 사상 최대, 최악의 폭동 사태 가운데 하나로 꼽히는 사건인 디트로이트 폭동을 다룬 이 영",['https://movie-phinf.pstatic.net/20180521_17/1526867754173ymbcC_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20180521_17/1526867754173ymbcC_JPEG/movie_image.jpg'],85
95,트와일라잇,1376760,121,12세 관람가,40.778,2008-11-20,6,크리스틴 스튜어트, 로버트 패틴슨,,"불멸의 뱀파이어와 인간의 위험한 사랑!  그들을 노리는 또 다른 뱀파이어 종족과의 숨막히는 대결! 창백한 얼굴, 붉은 입술, 짙은 황금빛 눈동자…지상에 존재하지 않을 것 같은 외모의 에드워드에게 매료된 벨라는 그의 숨겨진 비밀을 알게 된다. 바로 그는 108년을 살아온 뱀파이어라는 충격적인 사실. 그러나 그녀는 죽음의 두려움도 잊은 채 에드워드와 위험한 사랑을 시작하고 이로 인해 그들은 또 다른 종족의 뱀파이어로부터 추격을 당한다. 이제 그들의 앞날엔 ",['https://movie-phinf.pstatic.net/20181114_127/15421634814664mCUO_JPEG/movie_image.jpg?type=m203_290_2'],['https://movie-phinf.pstatic.net/20181114_127/15421634814664mCUO_JPEG/movie_image.jpg'],86
